자재구분,END_DATE_TIME,Y,CHAMBER,TAE.STDDEV0,TAE.MEAN0,TAE.RANGE0,PC.STDDEV0,PC.MEAN0,PC.RANGE0,CROT.STDDEV0,CROT.MEAN0,CROT.RANGE0,TAE.STDDEV1,TAE.MEAN1,TAE.RANGE1,CROT.STDDEV1,CROT.MEAN1,CROT.RANGE1,PC.STDDEV1,PC.MEAN1,PC.RANGE1,TAE.STDDEV13,TAE.MEAN13,TAE.RANGE13,PC.STDDEV13,PC.MEAN13,PC.RANGE13,CROT.STDDEV13,CROT.MEAN13,CROT.RANGE13,TAE.STDDEV5,TAE.MEAN5,TAE.RANGE5,CROT.STDDEV5,CROT.MEAN5,CROT.RANGE5,PC.STDDEV5,PC.MEAN5,PC.RANGE5,TAE.STDDEV3,TAE.MEAN3,TAE.RANGE3,PC.STDDEV3,PC.MEAN3,PC.RANGE3,CROT.STDDEV3,CROT.MEAN3,CROT.RANGE3,CROT.STDDEV11,CROT.MEAN11,CROT.RANGE11,TAE.STDDEV11,TAE.MEAN11,TAE.RANGE11,PC.STDDEV11,PC.MEAN11,PC.RANGE11,PC.STDDEV10,PC.MEAN10,PC.RANGE10,CROT.STDDEV10,CROT.MEAN10,CROT.RANGE10,TAE.STDDEV10,TAE.MEAN10,TAE.RANGE10,CROT.STDDEV2,CROT.MEAN2,CROT.RANGE2,TAE.STDDEV2,TAE.MEAN2,TAE.RANGE2,PC.STDDEV2,PC.MEAN2,PC.RANGE2,CROT.STDDEV7,CROT.MEAN7,CROT.RANGE7,TAE.STDDEV7,TAE.MEAN7,TAE.RANGE7,PC.STDDEV7,PC.MEAN7,PC.RANGE7,PC.STDDEV8,PC.MEAN8,PC.RANGE8,TAE.STDDEV8,TAE.MEAN8,TAE.RANGE8,CROT.STDDEV8,CROT.MEAN8,CROT.RANGE8,CROT.STDDEV14,CROT.MEAN14,CROT.RANGE14,TAE.STDDEV14,TAE.MEAN14,TAE.RANGE14,PC.STDDEV14,PC.MEAN14,PC.RANGE14,TAE.STDDEV6,TAE.MEAN6,TAE.RANGE6,PC.STDDEV6,PC.MEAN6,PC.RANGE6,CROT.STDDEV6,CROT.MEAN6,CROT.RANGE6,TAE.STDDEV4,TAE.MEAN4,TAE.RANGE4,CROT.STDDEV4,CROT.MEAN4,CROT.RANGE4,PC.STDDEV4,PC.MEAN4,PC.RANGE4,CROT.STDDEV12,CROT.MEAN12,CROT.RANGE12,TAE.STDDEV12,TAE.MEAN12,TAE.RANGE12,PC.STDDEV12,PC.MEAN12,PC.RANGE12,TAE.STDDEV9,TAE.MEAN9,TAE.RANGE9,CROT.STDDEV9,CROT.MEAN9,CROT.RANGE9,PC.STDDEV9,PC.MEAN9,PC.RANGE9,PC.RANGE11
91,2017-12-18 10:59,48,2,0.023694922,38.04874863,0.127077,0.358886976,0.249989376,1.1241447,0,6,0,0.105243523,38.04496431,0.317692,0,6,0,1.651137783,44.22888962,4.985335,0.319684164,37.32188283,1.016616,0.34515096,45.00907749,2.248287,0,6,0,0.031099465,36.52674101,0.127079,0,6,0,0.265089716,45.02868829,3.128052,0.0437134,35.51847512,0.127076,0.517315295,56.78787828,3.128056,0,6,0,0,6,0,0.105734748,36.50374674,0.444771,0.626942763,45.25904211,3.665687,0.110329546,45.04916329,0.391006,0,6,0,0.055294813,38.08722829,0.254157,0,6,0,0.068977087,35.50124963,0.444766,1.777228821,56.79483048,17.302058,0,6,0,0.027068111,36.52822621,0.127079,0.165472977,45.08825783,1.270771,1.80197913,45.40566967,8.01564,0.047774392,38.09574156,0.190616,0,6,0,0,6,0,0,37.478004,0,0,3.2746823,0,0.038222526,38.07169447,0.190617,0.232611594,45.07870769,1.173024,0,6,0,0.063176506,38.09028673,0.254156,0,6,0,0.530330632,44.90654333,3.17693,0,6,0,0.165277283,32.37108946,0.635388,0.535343696,56.55751042,2.492668,0.031716419,36.53789296,0.127079,0,6,0,0.135873177,45.08342059,0.830891,0.830891
92,2017-12-18 10:40,47,3,0.049967029,38.0859746,0.127078,0.186956243,0.146627568,0.48875856,0,26,0,0.123985339,38.02854554,0.381234,0,26,0,1.410566383,44.32664085,4.887585,0.365173712,36.74325309,1.207234,2.767976584,45.53360906,16.226784,0,26,0,0.029403979,36.0075525,0.127076,0,26,0,0.23296477,45.07521703,2.346038,0.045225715,35.0799624,0.127073,3.940522243,57.52688188,20.2346,0,26,0,0,26,0,0.128643476,35.91658475,0.444773,0.751793319,45.29220771,4.203324,1.298722743,45.464835,5.669598,0,26,0,0.064460476,38.11189179,0.254153,0,26,0,0.102875008,35.03059615,0.698925,0.537865755,56.5589279,5.962857,0,26,0,0.028117305,36.00260949,0.127076,0.312423096,45.11353836,2.785923,0.501940162,44.96578669,2.34604,0.048588792,38.111892,0.190615,0,26,0,0,26,0,0,36.958164,0,0,3.8123167,0,0.057535424,38.08317135,0.254153,0.745923215,44.910604,4.301074,0,26,0,0.082041624,38.00927417,0.254154,0,26,0,0.498377183,45.14732551,3.176929,0,26,0,0.182249154,31.8548565,0.698925,0.582227997,56.74486809,2.785924,0.03386554,36.00254342,0.190617,0,26,0,2.068103487,45.38041687,16.324534,16.324534
93,2017-12-18 10:24,21,3,0.042515001,38.08420978,0.127078,0.185777843,0.160204195,0.48875856,0,26,0,0.129925798,38.02470521,0.381234,0,26,0,1.60784563,45.19969271,7.673508,0.37121291,36.73204065,1.20723,1.693160428,45.33523032,9.921798,0,26,0,0.035959186,36.00447403,0.190617,0,26,0,0.203892545,45.03867209,2.443795,0.044475657,35.07487944,0.127073,0.371124351,56.56695916,1.319649,0,26,0,0,26,0,0.134746134,35.93246911,0.50831,2.65622547,45.68670557,14.467254,0.233024971,45.02495242,1.02639,0,26,0,0.073045122,38.10854758,0.254153,0,26,0,0.098215827,35.02852413,0.44477,0.245450479,56.54883422,2.639296,0,26,0,0.030517452,36.00013399,0.127076,0.193708612,45.05286478,1.90616,0.398221003,44.95967725,1.66178,0.060881627,38.11189189,0.254153,0,26,0,0,26,0,0,36.958164,0,0,3.7634408,0,0.055133832,38.0891516,0.254153,1.212876199,45.32013716,6.842621,0,26,0,0.095468696,38.00655103,0.317696,0,26,0,0.438668155,45.11960259,2.737046,0,26,0,0.204291196,31.85196814,0.698925,3.962051733,57.54687668,18.719456,0.032701889,36.00635576,0.127076,0,26,0,1.515808744,45.31361972,11.827957,11.827957
94,2017-12-18 10:37,43,2,0.037041535,38.056913,0.127077,0.19416112,0.11675899,0.4398827,0,5,0,0.082117729,38.05892871,0.190615,0,5,0,2.068700057,45.30442686,9.628544,0.317052498,37.31462106,1.016621,0.085879649,45.01326594,0.342128,0,5,0,0.02845442,36.53091981,0.127079,0,5,0,0.152294775,45.0551119,1.808408,0.043093155,35.5260996,0.127076,3.537018193,57.43108416,17.79081,0,5,0,0,5,0,0.091632268,36.51315981,0.381234,0.641117979,45.00018081,3.47019,0.196935431,45.11816459,0.684261,0,5,0,0.044596374,38.07227788,0.127077,0,5,0,0.06022317,35.50689743,0.444766,0.287971788,56.5526234,2.834797,0,5,0,0.030852556,36.53470095,0.127079,0.225703621,45.06798176,2.199412,1.627856812,45.4545456,6.50049,0.054483557,38.08162217,0.254157,0,5,0,0,5,0,0,37.478004,0,0,3.714565,0,0.042698794,38.06573766,0.190617,0.26691193,45.08376321,1.515152,0,5,0,0.061768997,38.08258497,0.317697,0,5,0,1.482918971,45.31828627,8.699902,0,5,0,0.140665476,32.38939126,0.57185,3.974571289,57.69901017,19.01271,0.02941423,36.5439876,0.063542,0,5,0,0.268623677,45.10671253,1.710654,1.710654
95,2017-12-18 11:04,42,3,0.066639503,38.1336285,0.190615,0.164782445,0.431736731,0.439882716,0,27,0,0.113524577,38.02365815,0.317692,0,27,0,0.620757628,44.777803,2.346042,0.381337911,36.73305503,1.27077,0.255715226,45.07610631,1.466277,0,27,0,0.030871274,36.00259331,0.127076,0,27,0,0.113033749,45.04171902,0.733136,0.041012776,35.07742088,0.127073,0.444448122,56.56109432,2.101663,0,27,0,0,27,0,0.126032056,35.91801359,0.444773,0.264648558,45.17939244,1.221898,0.376351316,45.153959,1.56403,0,27,0,0.059300267,38.1113903,0.254153,0,27,0,0.09963305,35.02826608,0.571845,1.607249389,56.67988004,15.738022,0,27,0,0.032637736,36.00842911,0.127076,0.124521478,45.05558195,0.928638,0.666338432,44.89247325,2.932548,0.069738043,38.11858011,0.254153,0,27,0,0,27,0,0,36.958164,0,0,3.8611925,0,0.055133832,38.0891516,0.254153,0.102736409,45.0161895,0.488758,0,27,0,0.075629934,38.0147202,0.254154,0,27,0,1.159754484,45.24368086,7.087,0,27,0,0.208943348,31.85196814,0.698925,0.657427115,56.76930609,3.128052,0.03340193,36.01286516,0.127076,0,27,0,1.187355596,45.27643839,9.04203,9.04203
96,2017-12-18 11:06,27,2,0.025600386,38.04755767,0.127077,0.021408762,0.009484432,0.48875856,0,6,0,0.300702107,37.712609,0.762463,0,6,0,1.06439037,44.49582669,3.470185,0.309192823,37.33037241,1.016616,2.894180138,45.63423682,16.76442,0,6,0,0.024549623,36.53286785,0.127079,0,6,0,1.449786662,45.19944752,15.151516,0.042145949,35.52355816,0.127076,0.493202111,56.55327484,2.394916,0,6,0,0,6,0,0.099745721,36.51316,0.381234,1.601828628,45.47445767,8.504399,0.837145042,44.85078488,3.763443,0,6,0,0.050525739,38.08722859,0.190616,0,6,0,0.065549017,35.50477943,0.444766,1.427790568,56.75898788,13.929615,0,6,0,0.035972353,36.52899885,0.127079,0.180872746,45.05020928,1.661777,0.216592849,45.12544807,0.830891,0.053997098,38.08868172,0.254157,0,6,0,0,6,0,0,37.478004,0,0,3.7634408,0,0.042507505,38.07765125,0.190616,0.396067785,44.96073028,2.297164,0,6,0,0.064938953,38.08349126,0.317697,0,6,0,0.43640787,45.1037895,3.0303,0,6,0,0.151999236,32.37108946,0.635388,0.205812822,56.65118988,1.026393,0.039653105,36.53529982,0.127079,0,6,0,0.369146521,45.03620112,3.128054,3.128054
97,2017-12-18 22:31,31,2,0.037351439,38.06854076,0.127077,0.198623118,0.123627165,0.4398827,0,6,0,0.100241962,38.0634675,0.317692,0,6,0,2.405967241,45.21714871,11.730204,0.305728805,37.32663497,0.889542,2.798492262,45.61411038,16.324534,0,6,0,0.030857696,36.52792274,0.127079,0,6,0,0.205580612,45.06648786,2.346039,0.035375743,35.52864136,0.127076,0.870539503,56.87389952,4.398826,0,6,0,0,6,0,0.085124713,36.51080659,0.381234,0.157113507,45.17215119,0.635387,0.160304867,45.083664,0.684261,0,6,0,0.050525832,38.07601553,0.190617,0,6,0,0.059824341,35.50619148,0.444766,1.418124203,56.73400726,13.147603,0,6,0,0.034265306,36.52894722,0.127079,1.622870613,45.2540999,15.5914,0.23389586,45.00768071,0.977515,0.039663844,38.08349094,0.127076,0,6,0,0,6,0,0,37.478004,0,0,3.42131,0,0.048036239,38.07566544,0.254157,0.540798539,44.96578666,3.323556,0,6,0,0.045243776,38.08757888,0.190616,0,6,0,0.359320234,45.05284659,2.150536,0,6,0,0.146311533,32.38167933,0.635388,0.408077666,56.59009442,2.05279,0.026464486,36.5312794,0.127079,0,6,0,0.355091441,45.12626283,2.737049,2.737049
98,2017-12-18 22:47,24,2,0.026284086,38.0633723,0.063536,0.134646278,0.079033299,0.48875856,0,7,0,0.082656248,38.04985179,0.190615,0,6,0,3.924538499,43.93590279,15.884655,0.308570985,37.32914431,1.016616,0.649361222,45.1668764,3.861194,0,7,0,0.028859307,36.52852209,0.127079,0,7,0,0.702722221,45.13390299,7.57576,0.039679148,35.51847528,0.127076,0.416812911,56.5825994,1.661777,0,7,0,0,7,0,0.089150827,36.508453,0.381234,0.614265495,45.28438515,3.225802,0.717749925,44.87666053,3.12805,0,7,0,0.059932161,38.08349059,0.254157,0.483493778,6.636363636,1,0.058194374,35.50545388,0.444766,0.293990464,56.57078284,2.541546,0,7,0,0.031711897,36.53144251,0.127079,0.209142022,45.11296968,1.759533,0.492129921,44.86803529,2.052782,0.055294813,38.08722829,0.254157,0,7,0,0,7,0,0,37.478004,0,0,3.323558,0,0.039064969,38.07566547,0.190617,0.123970148,45.02308924,0.684261,0,7,0,0.058722858,38.09221206,0.254156,0,7,0,0.406266355,44.93172167,2.541547,0,7,0,0.156176021,32.37638429,0.635388,0.483774791,56.46790533,2.394918,0.026589274,36.53890424,0.063542,0,7,0,1.553394454,45.27533378,12.121212,12.121212
99,2017-12-18 22:45,63,3,0.02593928,38.11244967,0.063538,0.121372307,0.2362333,0.342131,0,28,0,0.131537765,38.02924379,0.381234,0,28,0,1.263479699,44.54685093,4.789833,0.373204429,36.73577803,1.27077,2.51773209,45.48617129,14.809383,0,28,0,0.035159048,36.01347678,0.190617,0,28,0,1.307068485,45.20426766,14.320625,0.041502006,35.08250384,0.127073,3.732679603,57.5679358,18.621696,0,28,0,0,28,0,0.12131573,35.91885396,0.444773,0.43864539,45.07401196,2.59042,0.977887075,45.29569905,4.692083,0,28,0,0.059300267,38.1113903,0.254153,0,28,0,0.095706806,35.02507111,0.571849,1.413559409,56.6736797,13.73412,0,28,0,0.030501347,35.99784646,0.190617,0.620973118,45.15085624,5.91398,1.671132849,45.54618719,6.74487,0.064460476,38.11189179,0.254153,0,28,0,0,28,0,0,36.958164,0,0,3.323558,0,0.054878726,38.08504024,0.254153,0.073234423,45.03358287,0.43988,0,28,0,0.08145552,38.00094468,0.254154,0,28,0,0.25735983,45.01322582,1.906158,0,28,0,0.202767026,31.86063241,0.698925,3.658907854,57.54021186,17.253176,0.032499712,36.00889728,0.127076,0,28,0,0.431816369,45.03095488,3.714566,3.714566
100,2017-12-18 22:34,19,3,0.043845938,38.11093657,0.127078,0.168974664,0.418935912,0.488758573,0,27,0,0.112740418,38.03378243,0.317692,0,27,0,2.587099166,44.35134729,10.899315,0.378525216,36.733055,1.27077,0.249324065,45.06772734,1.31965,0,27,0,0.035974903,36.00868146,0.190617,0,27,0,1.498990261,45.20553146,16.275663,0.038994501,35.06979644,0.127073,2.334855547,57.32160252,10.997062,0,27,0,0,27,0,0.126909123,35.92339246,0.444773,0.755125304,44.99371596,4.301073,0.708505206,45.1930599,3.372437,0,27,0,0.062781307,38.1113902,0.254153,0,27,0,0.094390167,35.02299926,0.508308,0.382533072,56.61842875,4.056698,0,27,0,0.029563305,36.00267213,0.190617,0.175943824,45.07342344,1.27077,1.541101239,45.46676463,6.304986,0.060881627,38.11189189,0.254153,0,27,0,0,27,0,0,36.958164,0,0,3.8123167,0,0.058064552,38.08877776,0.254153,0.361174205,45.07142155,2.248292,0,27,0,0.076183137,38.01776374,0.254154,0,27,0,0.4805345,44.96866259,2.932548,0,27,0,0.202054688,31.85774432,0.698925,2.735702337,57.40024909,12.609964,0.041575758,36.00381418,0.190617,0,27,0,0.260959377,45.06190963,2.248291,2.248291
101,2017-12-18 22:37,38,2,0.044713573,38.06679627,0.127077,0.532040649,0.436624314,1.9061583,0,6,0,0.096521455,38.04985193,0.254152,0,6,0,3.2762484,44.00223457,12.46334,0.319588829,37.31099026,1.016621,0.138994694,45.01605897,0.830886,0,6,0,0.028859307,36.52852209,0.127079,0,6,0,0.137563226,45.06396008,0.879765,0.036314794,35.5133924,0.127076,3.935971756,57.41153348,21.0655,0,6,0,0,6,0,0.069338995,36.52727959,0.317697,0.414856272,45.22283756,2.00391,0.326042619,45.16943656,1.319648,0,6,0,0.058568277,38.08515167,0.254157,0,6,0,0.064584447,35.50689738,0.444766,0.445573163,56.60095648,4.203323,0,6,0,0.03356571,36.53633029,0.127079,1.459626333,45.22627349,13.782994,1.809526519,45.5457804,7.184754,0.054362345,38.08515194,0.254157,0,6,0,0,6,0,0,37.478004,0,0,3.6656892,0,0.033996034,38.06970884,0.127077,0.069206353,45.00623572,0.244378,0,6,0,0.052900286,38.08451048,0.254156,0,6,0,0.188696713,45.0650197,1.124142,0,6,0,0.124860182,32.39215378,0.57185,3.754809926,57.63738465,18.084064,0.027607921,36.54048631,0.063542,0,6,0,0.279454636,45.02874551,2.394916,2.394916
102,2017-12-18 22:42,21,2,0.025036075,38.05303055,0.127077,0.953623182,0.513196481,4.007820143,0,6,0,0.093526083,38.04985215,0.254155,0,6,0,1.490759433,44.72892685,6.842618,0.320426631,37.32188271,1.016621,0.371352582,44.96997629,2.394918,0,6,0,0.026480066,36.53032031,0.127079,0,6,0,0.875273,45.13348177,9.433041,0.043093155,35.5260996,0.127076,0.552628037,56.52394816,2.639293,0,6,0,0,6,0,0.067058595,36.52003838,0.317697,0.467234052,45.21580558,2.394917,0.060766084,45.03367028,0.244378,0,6,0,0.058568277,38.08515167,0.254157,0,6,0,0.069504877,35.49771968,0.444766,0.928614292,56.70848299,8.846533,0,6,0,0.032007188,36.52981329,0.127079,0.117590497,45.08464419,0.684261,0.724443882,45.216683,2.981427,0.058568277,38.08515167,0.254157,0,6,0,0,6,0,0,37.478004,0,0,3.7634408,0,0.040947104,38.06970881,0.190617,0.613737389,44.89668721,3.470187,0,6,0,0.065552416,38.08643618,0.254156,0,6,0,0.657529422,44.906543,3.95894,0,6,0,0.148691488,32.38167929,0.57185,2.516956611,57.31915946,12.414464,0.034316106,36.54308006,0.127079,0,6,0,0.25371868,45.02377553,2.150535,2.150535
103,2017-12-18 22:50,28,3,0.039289321,38.09126978,0.127078,0.169702407,0.10046704,0.39100686,0,28,0,0.112740338,38.03378257,0.317692,0,28,0,1.124325729,44.50844836,3.958945,0.35987349,36.75072815,1.143694,2.567881486,45.51204659,15.053764,0,28,0,0.033929818,36.00871574,0.127076,0,28,0,0.406775905,44.9997875,4.838711,0.043866373,35.07233796,0.127073,0.473869269,56.52003896,2.05279,0,28,0,0,28,0,0.132741901,35.92182731,0.57185,1.797696875,45.39387186,11.045946,0.740673972,44.85517342,3.32356,0,28,0,0.065550046,38.11523589,0.254153,0,28,0,0.104068096,35.02645235,0.635387,0.463288866,56.56955321,5.27859,0,28,0,0.032681563,35.99938287,0.127076,0.168341522,45.08075648,1.612903,0.400750112,45.20100225,1.4174,0.069738043,38.11858011,0.254153,0,28,0,0,28,0,0,36.958164,0,0,3.714565,0,0.061531187,38.09822857,0.254153,0.956326604,45.25140534,5.474094,0,28,0,0.083272918,38.0001972,0.254154,0,28,0,1.192021125,45.17106611,8.162265,0,28,0,0.188263417,31.85774445,0.698925,1.129307047,56.31387218,5.37634,0.033668205,36.0138059,0.127076,0,28,0,0.336297019,45.10840831,3.030305,3.030305
104,2017-12-18 22:39,50,3,0.03396249,38.12909057,0.063538,0.159627878,0.342130991,0.4398827,0,28,0,0.115462069,38.03378229,0.317692,0,27,0,2.052738289,44.43164336,8.5044,0.34741981,36.75072835,1.080153,0.396693999,44.96291253,2.541547,0,28,0,0.032078732,36.00808205,0.190617,0,27,0,0.124980958,45.06438141,1.02639,0.041807492,35.08112721,0.127073,1.253380535,57.00553825,6.158355,0,27,0,0,28,0,0.120200576,35.92182755,0.38123,2.948627014,45.78824962,16.129033,0.244550318,45.03524232,1.270771,0,28,0,0.060687366,38.12526842,0.254153,0,27,0,0.096583252,35.02617156,0.44477,1.756926053,56.74325754,16.617793,0,28,0,0.031265064,36.0074978,0.190617,1.32321102,45.21565819,12.707721,0.589142738,44.90163769,2.44379,0.056245404,38.12192442,0.254153,0,28,0,0,28,0,0,36.958164,0,0,3.323558,0,0.049464538,38.10185959,0.254153,0.42960231,44.94056071,2.49267,0.501055967,27.43181818,1,0.079094311,38.00927409,0.254154,0,27,0,0.301843706,44.96997694,1.612904,0,28,0,0.181841233,31.87507323,0.698925,0.4213058,56.48715882,1.759532,0.027965779,36.00010163,0.127076,0,28,0,1.096426327,45.22779377,9.042031,9.042031
105,2017-12-25 20:29,70,4,0.030736739,38.08048525,0.127075,1.071589121,0.164956015,9.530792,0,28,0,0.108154084,38.04584423,0.31769,0,28,0,1.424468852,44.32664169,4.056694,0.332038524,36.28246367,1.08016,2.302853783,45.51675082,13.000977,0,28,0,0.025199611,35.53411909,0.12708,0,28,0,0.179274799,45.0554673,1.466274,0.035185372,34.51739884,0.127075,0.140157886,56.70381112,0.830888,0,28,0,0,28,0,0.118220861,35.49056833,0.44477,0.632487926,44.98906138,3.225804,0.896443676,44.78773914,3.567935,0,28,0,0.063363811,38.13347157,0.254155,0,28,0,0.073829048,34.48480761,0.50831,0.265560911,56.64941646,2.73705,0,28,0,0.036153537,35.5247325,0.12708,0.240855771,45.09453296,2.101662,0.215073408,45.02354918,0.830887,0.052657082,38.12439471,0.190617,0,28,0,0,28,0,0,36.47693,0,0,3.6656892,0,0.053976814,38.10921438,0.254155,0.334806907,45.05037931,1.759528,0,28,0,0.154499952,37.94678993,0.44477,0,28,0,0.183655373,45.057022,1.173019,0,28,0,0.209277,31.33607823,0.698925,1.002598643,56.93370536,4.789833,0.031076365,35.54749279,0.06354,0,28,0,0.765297622,45.16036828,5.522972,5.522972
106,2017-12-25 20:31,24,2,0.031861395,38.05988574,0.127077,0.193347861,0.110613778,0.48875856,0,28,0,0.089856791,38.04985164,0.190615,0,28,0,3.166342396,44.79472121,15.933529,0.293895324,37.32663456,0.953079,1.098547671,45.273417,6.500488,0,28,0,0.028135764,36.52492549,0.127079,0,28,0,0.195598001,45.02158341,2.248287,0.033420082,35.515934,0.127076,3.549280695,57.57184664,17.497562,0,28,0,0,28,0,0.07900714,36.51759485,0.381234,0.37461397,45.21580569,1.808407,0.566248259,44.91148033,2.49267,0,28,0,0.058680784,38.08162189,0.254157,0,28,0,0.059430111,35.50759554,0.444766,0.189402964,56.58725735,1.857281,0,28,0,0.030715879,36.52994187,0.127079,0.161478624,45.06126537,1.124144,1.679449067,45.55229733,6.549366,0.052510735,38.09574128,0.254157,0,28,0,0,28,0,0,37.478004,0,0,3.42131,0,0.031251413,38.07368,0.063536,0.105006229,45.03825834,0.537632,0,28,0,0.052972518,38.08258515,0.254156,0,28,0,1.429254743,45.29606976,8.455524,0,28,0,0.147531221,32.39491654,0.635388,0.164527957,56.64100717,0.782018,0.030003458,36.53948681,0.127079,0,28,0,0.108303358,45.09303259,0.537634,0.537634
107,2017-12-25 20:33,36,3,0.046241754,38.07423365,0.127078,0.157103879,0.252879431,0.488758526,0,50,0,0.106257912,38.02470543,0.317692,0,50,0,3.386748151,44.35483871,15.884656,0.344293557,36.75633474,1.080153,0.488540635,45.00028712,3.030305,0,50,0,0.034684145,36.00569012,0.127076,0,50,0,1.398665023,45.21399143,14.858261,0.041894859,35.08377458,0.127073,0.192784318,56.74079379,0.977516,0,50,0,0,50,0,0.131159049,35.92620921,0.444773,1.244294445,45.44780366,6.647118,0.099872599,45.07382868,0.391008,0,50,0,0.064460476,38.11189179,0.254153,0,50,0,0.098179802,35.02023673,0.44477,0.470942332,56.59878397,4.59433,0,50,0,0.028823877,35.99042235,0.127079,0.244010546,45.07186962,2.590419,0.552247017,44.90469213,2.297166,0.052105305,38.12192453,0.190613,0,50,0,0,50,0,0,36.958164,0,0,3.8123167,0,0.051441412,38.09278254,0.317693,0.622766828,45.15976369,3.714565,0,50,0,0.079137097,38.00564323,0.254154,0,50,0,0.239877368,45.01605906,1.661777,0,50,0,0.173378785,31.85774473,0.698925,0.789728207,56.40940173,3.714565,0.035942733,36.00508494,0.190617,0,50,0,0.330108702,45.1212281,2.834797,2.834797
108,2017-12-25 20:35,38,4,0.031782508,38.07653056,0.190612,0.374158334,0.083643216,2.5415444,0,28,0,0.113524046,38.05073169,0.31769,0,28,0,1.700212537,44.20257146,5.571848,0.33971045,36.28053806,1.08016,1.021953088,45.23238297,5.913979,0,28,0,0.026206156,35.53746571,0.06354,0,28,0,1.47110876,45.20518845,15.542524,0.044927726,34.51994024,0.127075,1.268734638,56.98924572,6.402736,0,28,0,0,28,0,0.114755504,35.49056814,0.381232,1.662778357,45.54764262,8.113391,0.707091668,44.80519493,2.834801,0,28,0,0.071272335,38.14254864,0.254155,0,28,0,0.0786642,34.49303011,0.50831,0.882778895,56.70921799,7.722386,0,28,0,0.027008918,35.52832465,0.12708,1.57836711,45.27110998,14.46725,2.041484023,45.75187375,7.184754,0.082027814,38.15011253,0.317692,0,28,0,0,28,0,0,36.47693,0,0,3.2746823,0,0.074755242,38.11578734,0.317692,0.273470249,44.96014792,1.56403,0,28,0,0.152897782,37.949273,0.44477,0,28,0,0.389347882,45.09387614,2.199414,0,28,0,0.195994941,31.336078,0.698925,4.052632988,57.79125636,18.91496,0.02777337,35.53444,0.12708,0,28,0,1.647753308,45.33235562,11.925709,11.925709
109,2017-12-25 20:38,47,2,0.027834798,38.05691333,0.127077,0.147349874,0.056478766,0.48875856,0,28,0,0.096060768,38.040775,0.254152,0,28,0,3.957143375,43.62519207,15.102637,0.326820907,37.30735943,1.143695,0.479645873,44.99511203,3.030305,0,28,0,0.02940484,36.52739309,0.127079,0,28,0,1.208870811,45.17383384,13.04985,0.044600983,35.52948817,0.127076,0.155396427,56.73264863,0.733135,0,28,0,0,28,0,0.089753795,36.50293181,0.381234,1.441234099,45.51282065,6.842622,0.103341907,45.07791394,0.342128,0,28,0,0.049934876,38.07227812,0.190617,0,28,0,0.070869122,35.50477933,0.444766,2.046205043,56.84316307,19.8436,0,28,0,0.031714457,36.53328612,0.127079,0.239919027,45.04876252,2.492668,0.65985937,44.89247329,2.932553,0.045583809,38.07975324,0.190617,0,28,0,0,28,0,0,37.478004,0,0,3.714565,0,0.043982069,38.07103276,0.254157,0.95147584,45.21831197,5.083092,0,28,0,0.069129198,38.08836121,0.317697,0,28,0,0.16360303,45.00133364,0.977517,0,28,0,0.164211748,32.37108938,0.57185,1.37321475,57.05848796,6.59824,0.034265844,36.53789306,0.127079,0,28,0,1.85954488,45.36259242,14.418377,14.418377
110,2017-12-25 20:40,46,3,0.060436843,38.12001329,0.190615,0.133639411,0.384024588,0.391006846,0,50,0,0.109580787,38.02854585,0.317692,0,50,0,0.662545038,44.65373392,2.346038,0.376962434,36.73487009,1.27077,0.284372441,44.9643898,1.857286,0,50,0,0.031181834,35.99903373,0.190617,0,50,0,1.560104834,45.22206613,16.666667,0.041502006,35.08250384,0.127073,0.451715995,56.57868896,2.00391,0,50,0,0,50,0,0.129403525,35.930591,0.50831,2.256448709,45.6197121,12.51222,0.690703624,44.94263537,3.519062,0,50,0,0.058306484,38.11523611,0.254153,0,50,0,0.097551457,35.02588442,0.508307,1.80557783,56.75844519,17.595313,0,50,0,0.032506411,35.99530988,0.190617,0.388396284,45.0285482,3.958944,0.525491427,44.8894185,2.199414,0.060881627,38.11189189,0.254153,0,50,0,0,50,0,0,36.958164,0,0,3.42131,0,0.055867334,38.0927824,0.254153,0.914209695,45.20711106,5.42522,0,50,0,0.076077082,38.00564323,0.254154,0,50,0,0.202890087,44.96857954,1.173019,0,50,0,0.178910319,31.86599633,0.698925,3.492107953,57.41749314,16.080158,0.035588398,36.00010163,0.127076,0,50,0,0.794262943,45.21657582,6.207234,6.207234
